"","PROC","lda.LD1","lda.LD2","lda.LD3","Predicted_group","correct"
"82","2",3.53100179346682,-1.56469360192412,-1.34612329013375,"2","Equal"
"83","2",2.98807394125888,-0.359850086512782,-0.886429258184393,"2","Equal"
"84","2",3.46318368732926,-1.9357157130921,-0.142579474858252,"2","Equal"
"85","2",2.63334970634443,-0.286505077870166,-0.653052839612951,"2","Equal"
"86","2",2.98811303167896,-1.41616244486693,-1.36792870132688,"2","Equal"
"87","2",3.78597931008435,-0.353776493489078,1.29060592943779,"1","Not Equal"
"88","2",3.66877570389319,-1.16579541815216,-2.95256500682505,"2","Equal"
"89","3",-2.6181428889157,2.13166647227079,0.51911528907596,"3","Equal"
"90","3",-0.444851588589631,0.247138967900251,-0.382812700606161,"3","Equal"
"91","3",-1.56963207363863,2.29576431103823,0.281887391499102,"3","Equal"
"92","3",2.33400877954813,-0.480743315168252,0.573426640950806,"1","Not Equal"
"93","3",-2.22360741483553,1.79524997957727,-0.176684290688038,"3","Equal"
"94","3",-3.82188065217886,-0.876128689366918,-0.0622221383231878,"4","Not Equal"
"95","3",0.667949493702603,-0.791937837780901,-0.674207619230748,"1","Not Equal"
"96","3",-0.633183578609536,1.47544373639875,-0.291085922425449,"3","Equal"
"97","3",-0.188400148113766,2.55714072721687,-0.0217972182337579,"3","Equal"
"98","3",-1.44713109940289,2.25176182865709,0.745350000230954,"3","Equal"
"99","3",-1.96648346008404,0.0887073110511697,-0.901052516216442,"4","Not Equal"
"100","3",-0.374091766567644,2.552890486531,-0.278304293838418,"3","Equal"
"101","3",-0.532580043678358,2.4686892235756,-0.297815523826795,"3","Equal"
"102","3",-0.494444558828647,2.74576200245361,0.605517982141835,"3","Equal"
"103","3",1.08915510994862,0.0111285542125284,-1.56650362350988,"2","Not Equal"
"104","3",-1.86922886643294,2.96495825839063,-0.0190075866774913,"3","Equal"
"105","3",1.82682563992968,-0.32067411098757,1.09656301378026,"1","Not Equal"
"106","3",-1.93401472113891,-0.353829057887142,-0.859624999882142,"4","Not Equal"
"107","3",-1.40355425916671,3.29947436976709,0.0865958103615866,"3","Equal"
"108","3",-1.80118122844254,1.58121540066193,-0.516101012702943,"3","Equal"
"109","3",-2.14944068698813,1.39385223345879,-0.271112209112596,"3","Equal"
"110","3",-0.865436753730501,2.45093993867389,-0.620512429089534,"3","Equal"
"111","3",-0.993362593460583,2.13576455418394,-1.09670951407058,"3","Equal"
"112","3",0.88336472603774,1.61168125460477,-0.636600533348729,"3","Equal"
"113","3",-2.86555258385301,0.66016695939324,0.0509985251542825,"4","Not Equal"
"114","3",-1.12506139377273,3.21393215452203,0.469221672788283,"3","Equal"
"115","3",-2.05357844902737,1.85692087016466,-0.320302547819419,"3","Equal"
"116","3",-1.59375918243414,2.52624014587049,-0.34075199804705,"3","Equal"
"117","3",-1.76466858929707,1.85303596115684,-0.744917021422247,"3","Equal"
"118","3",-1.59868082442831,0.955077392095637,0.410577461578615,"3","Equal"
"119","3",-2.42273506710521,1.36040719765219,0.563919957637504,"3","Equal"
"120","3",-0.866600698809645,0.0992094964695513,1.38738732448465,"3","Equal"
"121","3",-1.84234939932069,2.64845615805941,0.881204521735779,"3","Equal"
"122","3",-1.48539608805727,1.54186051715294,0.012743009731239,"3","Equal"
"123","3",-1.83808938758846,2.88143318522863,0.54980747547297,"3","Equal"
"124","3",-1.33603591949246,2.3965720764846,0.125391137425087,"3","Equal"
"125","3",-0.0120673563513034,2.79201157905146,-0.0244195056426135,"3","Equal"
"126","3",-0.0719282957824712,2.21153985783916,-0.217160024009722,"3","Equal"
"127","3",0.0290713694638815,1.76649927506645,-0.881521955246159,"3","Equal"
"128","3",-0.581182191832676,2.55049061606124,-1.17897849675448,"3","Equal"
"129","3",0.423688586218169,3.18013131948374,-1.13801585785783,"3","Equal"
"130","3",-0.275158356343057,2.42523372183036,-1.01869687272017,"3","Equal"
"131","3",-1.09511766603822,1.60267845108265,-0.7491731110211,"3","Equal"
"132","3",-0.534105558502663,3.154661397676,0.0184472745047262,"3","Equal"
"133","3",1.18309617888437,1.58614659872024,-1.31197651906397,"3","Equal"
"134","3",-0.679160920973853,3.20958589011474,-0.571728749478719,"3","Equal"
"135","3",0.188993029262808,2.70028266758476,-1.42146159442547,"3","Equal"
"136","3",-1.44740611413039,2.43190654964398,0.135817408672658,"3","Equal"
"137","3",0.853629162231637,1.48742955702122,0.126251147630471,"3","Equal"
"138","3",-0.760066813649531,1.3523148080213,-0.255773176474771,"3","Equal"
"139","3",-0.114949960045601,1.59780136054673,-0.47011782465973,"3","Equal"
"140","3",-0.602122369080407,2.73790196296176,-0.000861021143630403,"3","Equal"
"141","3",-0.0675053959511663,3.45321120885163,-0.130317263507228,"3","Equal"
"142","3",0.393678753699428,2.82359119583573,-0.769727180375014,"3","Equal"
"143","3",-1.72412883605836,3.24813019952654,0.0544542979521326,"3","Equal"
"144","3",-0.650106118077628,2.42246545249306,-0.841022863153862,"3","Equal"
"145","3",-0.471846106817122,2.02888438588004,-1.426894015705,"3","Equal"
"146","3",-0.646906444390349,2.47442177164852,-0.6315403322141,"3","Equal"
"147","3",-1.00704790192222,2.98698157854388,0.00836946064162886,"3","Equal"
"148","3",-0.321012960923389,2.31426117946843,-0.627536271564273,"3","Equal"
"149","3",-1.17364702691232,0.520336741685992,0.954095159942303,"3","Equal"
"150","3",-0.0975298005336438,2.62780150842417,-1.03298521707289,"3","Equal"
"151","3",0.694988113403566,2.43936658680443,1.05905913095409,"3","Equal"
"152","3",-1.26961700333648,2.75970551308087,-0.760575238148741,"3","Equal"
"153","4",-3.53672170743044,-2.1233493226943,0.166651885554527,"4","Equal"
"154","4",-2.58951032375073,-2.76203769345582,0.0417609602867523,"4","Equal"
"155","4",-3.08864491334814,-1.20477593737389,0.282014159323293,"4","Equal"
"156","4",-1.97363604097908,-2.22067354941051,1.16386392601907,"4","Equal"
"157","4",-0.806265444005503,-2.39737834348545,0.79243031259007,"4","Equal"
"158","4",-3.82649786029651,-2.82640523124569,0.315609171679995,"4","Equal"
"159","4",-2.77156182648039,-1.94299006837501,-0.0344428505709027,"4","Equal"
"160","4",-1.39142732187411,-2.38644491763004,0.265010524135704,"4","Equal"
"161","4",-3.14294920076374,-1.75426592138743,-0.00729297263248385,"4","Equal"
"162","4",-2.53041481704528,-1.61951023538694,-1.11581666584817,"4","Equal"
"163","4",-3.66330456996504,-3.04238859123769,0.424903002582543,"4","Equal"
"164","4",-3.46258841920594,-1.12689358001413,-0.806544711780926,"4","Equal"
"165","4",-3.02015051151277,-0.402646260508284,0.879749462991994,"4","Equal"
"166","4",-1.20297109461888,-0.429593164095113,1.41610247524686,"4","Equal"
"167","4",-1.69635530787056,-3.14733462385744,-1.83521527870314,"4","Equal"
"168","4",-2.81345477159102,-2.62973591829399,-0.539877655238113,"4","Equal"
"169","4",-3.0177103135774,-2.02268153526564,0.0164409418979236,"4","Equal"
"170","4",-3.94400666859756,-3.01511718345619,-0.121869876104955,"4","Equal"
"171","4",-3.5309064949233,-1.7440685571965,0.17741080461112,"4","Equal"
"172","4",-3.11957950659179,-1.94934385664093,0.16859544281296,"4","Equal"
"173","4",-2.70544351237027,-1.94539193711454,-0.886290598599204,"4","Equal"
"174","4",-2.91047067775003,-1.23651443192138,-0.0194041631165373,"4","Equal"
"175","4",-3.71469999965434,-1.98251992826958,0.292709696535882,"4","Equal"
"176","4",-2.38749652302776,-0.931107853511074,0.235134945672483,"4","Equal"
"177","4",-4.73252822283917,-2.62737880734475,0.196049925698927,"4","Equal"
"178","4",-3.12090499507234,-1.82051650611792,-0.316008045728032,"4","Equal"
"179","4",-4.18855860575407,-2.79606099153257,0.190264794767331,"4","Equal"
"180","4",-3.68839540456775,-3.09100075187451,0.496293055870968,"4","Equal"
"181","4",-3.42805509787486,-3.11277727106779,0.292041487755883,"4","Equal"
"182","4",-2.25348560869175,-1.29139212411907,-0.0135353072244203,"4","Equal"
"183","4",-1.97653544846759,-1.62359170085828,0.0986149140933668,"4","Equal"
"184","4",-3.01088838043985,-2.90084899885628,-0.333880017554615,"4","Equal"
"185","4",-2.2164000650011,-1.17717861865554,-0.000297907549050347,"4","Equal"
"186","4",-2.14058431717088,-0.837824341575278,0.0451582336961313,"4","Equal"
"187","4",-2.94378173645215,-2.02769446312741,-0.142862024135323,"4","Equal"
"188","4",-1.68611094080833,0.00273163223345369,0.0177153519942314,"4","Equal"
"189","4",-0.514119250952405,0.0667542237822939,0.825631925553062,"3","Not Equal"
"190","4",-1.81674044833989,-0.277322200600472,0.0766272515228733,"4","Equal"
"191","4",-1.52709218018959,0.721572531223585,-0.58060061296189,"3","Not Equal"
"192","4",-1.33511157241574,-0.616484562767373,0.211858867110287,"4","Equal"
"193","4",-1.95903162141792,1.09704696861534,-0.836438760046942,"3","Not Equal"
"194","4",-2.19972559746647,-1.0312093832551,-1.27634041931481,"4","Equal"
"195","4",-3.17110383742001,-2.18699406844097,-0.464943767773722,"4","Equal"
"196","4",-2.87217117577233,0.327893771661451,0.641122680125543,"4","Equal"
"197","4",-0.315251984410119,-0.111990315661202,-0.356246827222451,"3","Not Equal"
"198","4",-1.93174989674033,0.102939602770731,0.50307360715524,"4","Equal"
"199","4",-2.31199460206778,0.45416181631995,-0.44670303702359,"4","Equal"
"200","4",-2.46447326540018,-1.12656773273571,-0.778898264624402,"4","Equal"
"201","4",-0.410692262151951,-0.700251426499273,0.387724526712382,"4","Equal"
"202","4",-2.19925143516922,-1.41744902349836,-0.349748532668118,"4","Equal"
"203","4",-1.89234632358827,-0.817613032093408,0.181844977682282,"4","Equal"
"204","4",-2.35428646346613,-1.32101010810003,0.073065441691674,"4","Equal"
"205","4",-1.72418368086693,-0.23120345909459,0.382024193920703,"4","Equal"
"206","4",-1.8462018177172,-0.77744055093019,0.143262570827393,"4","Equal"
"207","4",-2.98698410329707,-1.16566059228633,-0.625411363014742,"4","Equal"
"208","4",-2.6679892140018,-0.010963455418689,0.162940915036945,"4","Equal"
"209","4",-3.37820639634772,-1.00926465283118,-0.393892277703535,"4","Equal"
"210","4",-2.48673574895827,-0.814336868661766,0.324810860477791,"4","Equal"
"211","4",-1.75455272796751,-0.118072746658236,0.326445459146871,"4","Equal"
"212","4",-2.77917150327839,-0.830070970303249,-0.106418726147266,"4","Equal"
"213","4",-2.28865423736142,-1.95698126995228,0.24380927623185,"4","Equal"
"214","4",-2.51275144810142,-0.65604414568843,0.478364335334029,"4","Equal"
"215","4",0.126259125480846,1.69131305366768,1.20426281643804,"3","Not Equal"
"216","4",-3.30993550384829,-1.83852644972951,-0.321637298221905,"4","Equal"
